token,label
iche,TE
respect,EN
edaithe,TE
vundho,TE
adi,TE
amogam,TE
!,UNI
,
"""",UNI
Here's,EN
the,EN
tracklist,EN
of,EN
Aagadu,TE
,
@MaheshBabuOnly,UNI
@prince_abhimani,UNI
@Maheshaddict,UNI
asalu,TE
em,EN
anukuntunav,TE
...,EN
make,EN
up,EN
anedi,TE
..,EN
makeup,EN
artist,EN
batti,EN
untadi,TE
..,EN
Naani,UNI
worst,EN
make,EN
up,EN
,
@Alwaysraviteja,UNI
telidu,TE
bro,EN
inka,TE
,
@meghanavirat,UNI
@ramani0808,UNI
haha,EN
...,EN
asalu,TE
pedha,TE
crime,EN
adhi,TE
...,EN
manollythe,TE
...,EN
coffee,EN
ichi,TE
matladtgaru,TE
...,EN
akada,TE
police,EN
complaint,EN
istharu,TE
,
"""",UNI
1,EN
.,EN
Pawan,UNI
Kalyan,UNI
moves,EN
to,EN
next,EN
level,EN
.,EN
Eppudu,TE
top,EN
position,EN
enjoy,EN
chese,TE
person,EN
last,EN
matladathadu,UNI
.,EN
It,EN
was,EN
Chiru,TE
all,EN
these,EN
days,EN
Yday,EN
",",UNI
it,EN
changed,EN
"""",UNI
,
"""",UNI
Mahesh,UNI
fans,EN
ni,UNI
tag,EN
cheyakandi,TE
asalu,TE
tweets,EN
lo,EN
",",UNI
lgk,UNI
brains,EN
entha,TE
chepina,TE
vallaki,TE
em,EN
ardamkadhu,TE
"""",UNI
,
@kostha_bidda,UNI
2,EN
day's,EN
nuchi,UNI
naaku,TE
reply,EN
cheyyatem,UNI
ledhu,TE
pic.twitter.com/ePHlWIJqkJ,UNI
,
"""",UNI
@iamnagarjuna,UNI
wow,EN
mindblowing,EN
sir,EN
",",UNI
Asalu,TE
trailer,EN
kirrak,UNI
anthe,TE
.,EN
#Manam,UNI
",",UNI
#soggadechinninayana,UNI
",",UNI
now,EN
#Oopiri,UNI
Hatric,UNI
Blockbusters,EN
anthe,TE
.......,EN
"""",UNI
,
Mahesh,UNI
surprises,EN
me,EN
every,EN
time,EN
with,EN
his,EN
craze,EN
...,EN
Andhuku,TE
kadha,TE
fans,EN
eppudu,TE
manchi,TE
kick,EN
lo,EN
undedhi,TE
..,EN
24,EN
#splshows,UNI
and,EN
tickets,EN
in,EN
black,EN
,
@YogiTweetz,UNI
@AR3661,UNI
Ya,EN
@RobertDowneyJr,UNI
nailed,EN
it,EN
as,EN
IM,UNI
ah,EN
Attitude,EN
peaks,EN
asalu,TE
,
Rey,EN
entraa,TE
idi,UNI
...,EN
#VulgarStarBalayya,UNI
asalu,TE
em,EN
jaruguthondi,TE
https://,UNI
twitter.com/TrendsHyderaba,UNI
d/status/707142139336122368,EN
,
@meghanavirat,UNI
mee,UNI
iPhone,UNI
lu,UNI
unnaye,TE
.,EN
Maa,TE
emotion,EN
eppudu,TE
correct,EN
ga,UNI
ardham,TE
chesukodu,TE
pic.twitter.com/eVN5PVkURg,UNI
,
"""",UNI
@sachiinjoshi,UNI
@ganeshbandla,UNI
Asalu,TE
9,EN
Films,EN
chesna,TE
",",UNI
1,EN
Rupee,EN
aina,TE
#RamCharan,UNI
valla,TE
vachinda,TE
",,",UNI
motham,TE
Chiranjeevi,UNI
vallane,TE
antunaru,TE
"""",UNI
,
Open,EN
Heart,EN
RK,UNI
with,EN
Bala,UNI
Sai,UNI
baba,UNI
this,EN
week,EN
refill,EN
...!!,UNI
Asalu,TE
Rk,UNI
anta,TE
sarcastic,EN
anchor,EN
inkokarni,TE
chudale,TE
Tv,EN
lo,EN
,
Bahuballi,UNI
Telugu,EN
version,EN
rcrds,UNI
ni,TE
blast,EN
cheyadamme,TE
sardar,UNI
target,EN
..,EN
Graphic,EN
cheyyam,TE
rooyyi,TE
..,EN
Eppudu,TE
imagination,EN
Appudu,TE
reality,EN
and,EN
royalty,EN
.,EN
,
"""",UNI
@HanuNtr,UNI
Japan,EN
lo,EN
NTR,UNI
craze,EN
gurunchi,TE
media,EN
kodi,TE
ayi,TE
kusina,TE
"""""",UNI
anties,TE
ki,TE
telidu,TE
ane,TE
edustaru,TE
bro,EN
bcoz,EN
thy,EN
can't,EN
digest,EN
the,EN
Fact,EN
"""""""",UNI
,
@prashantbme,UNI
@pratyusha,UNI
adhi,TE
Sonu,UNI
nigam,TE
song,EN
aa,TE
intha,TE
daaka,TE
telidu,TE
.,EN
But,EN
aa,TE
tune,EN
koncham,TE
irritating,EN
gaane,TE
untundi,TE
.,EN
,
@srivallipawan,UNI
@Pa1fans,UNI
@SaiDharamTejfan,UNI
Naku,TE
telidu,UNI
anduke,TE
asking,EN
,
@meghanavirat,UNI
mee,UNI
iPhone,EN
lu,UNI
unnaye,TE
.,EN
Maa,TE
emotion,EN
eppudu,TE
correct,EN
ga,UNI
ardham,TE
chesukodu,TE
pic.twitter.com/eVN5PVkURg,UNI
,
@pavandarling26,UNI
khaleja,UNI
4.18,EN
bro,EN
day,EN
mari,TE
anthakante,TE
mundhu,TE
edi,TE
undo,EN
record,EN
telidu,TE
naaku,TE
@Sama_Gautham,UNI
@jchanukya,UNI
@Mirchi_Prabhas,UNI
,
oho,EN
naa,TE
status,EN
ikkadidaaka,TE
paakindha,TE
..,EN
:P,UNI
Troll,EN
Tollywood,UNI
,
Nenu,TE
nunchunna,TE
place,EN
Edaina,TE
station,EN
aipoddiroo/m\,UNI
pic.twitter.com/4RaXLABDQl,UNI
,
@kuncheraghu,UNI
@trishtrashers,UNI
sir,EN
miru,UNI
like,EN
thappinchi,UNI
reply,EN
ivvara,TE
:p,UNI
eppudu,TE
release,EN
chestharo,TE
date,EN
ayina,TE
cheppandi,TE
@DirectorGovi,UNI
garini,TE
adgi,UNI
,
Sollu,TE
Comedy,EN
.,EN
,
@TweetDonga,UNI
naaku,TE
audio+visuals,EN
nachindi,TE
ivi,UNI
...,EN
enni,UNI
saarlu,UNI
vinna/chusina,UNI
same,EN
feel,EN
but,EN
e,EN
mohanbabu,TE
song,EN
ante,EN
,
@satishkotagiri1,UNI
@Maheshaddict,UNI
@UstrulyMahesh,UNI
#athadu,UNI
super,EN
hit,EN
ichadu,TE
Ani,TE
Naaku,TE
konchem,TE
respect,EN
anthey,TE
,
@dirbobby,UNI
em,EN
chestavo,TE
telidu,UNI
Trailer,EN
matram,TE
adiripoyela,TE
cut,EN
chey,UNI
...,EN
teasers,EN
lo,EN
la,EN
walking,EN
shots,EN
inka,TE
vaddu,TE
,
@RGVzoomin,UNI
naaku,TE
mee,TE
direction,EN
lo,EN
cheyali,TE
ani,TE
undi,TE
sir,EN
chance,EN
isthe,TE
,
@ActivePJ,UNI
ultimate,EN
game,EN
asalu,TE
,
ivala,TE
reviews,EN
nammakapotey,TE
malli,TE
repu,TE
mrng,UNI
show,EN
talk,EN
choodandi,TE
fansss,EN
..,EN
No,EN
offence,EN
,
reiiiiiiiiiiii,UNI
....,EN
cinema,EN
blockbuster,EN
industry,EN
hit,EN
....,EN
intiki,TE
veli,UNI
dabbul,UNI
techeyandi,TE
2nd,EN
show,EN
nunchi,TE
manmey,UNI
tickets,EN
konali,UNI
,
"""",UNI
Nenu,TE
nammi,UNI
follow,EN
ayye,TE
5,EN
points,EN
:,UNI
Family,EN
",",UNI
Education,EN
",",UNI
Health,EN
",",UNI
Love,EN
",",UNI
Carrier,EN
-->,UNI
#RamCharan,UNI
in,EN
Mallareddy,TE
Engg,UNI
College,EN
.,EN
pic.twitter.com/8YfDwDU7PP,UNI
"""",UNI
,
Hero,EN
:,UNI
Decent,EN
",",UNI
needs,EN
to,EN
improve,EN
",",UNI
Kurrodu,TE
ba,TE
height,EN
kada,TE
dancelavi,TE
elagu,TE
expect,EN
cheyalem,TE
..,EN
,
Kabaddi,UNI
players,EN
release,EN
ayyaraa,TE
,
Vaarni,TE
first,EN
time,EN
ke,TE
vachindi,TE
naaku,TE
@TheFunnyTeens,UNI
pic.twitter.com/uzCZYH01kv,UNI
,
it,EN
may,EN
not,EN
launch,EN
that,EN
soon,EN
in,EN
india,UNI
there,EN
are,EN
many,EN
restrictions,EN
here,EN
.,EN
if,EN
it,EN
happens,EN
then,EN
the,EN
first,EN
people,EN
who,EN
are,EN
going,EN
to,EN
be,EN
on,EN
cloud,EN
9,EN
is,EN
mahesh,UNI
fans,EN
:D,UNI
overseas,EN
lo,EN
rentrack,EN
undi,TE
kabati,TE
mahesh,UNI
movies,EN
baaga,TE
pay,EN
chestai,TE
anni,TE
oppukuntaru,TE
leka,TE
pothe,TE
akkada,TE
kooda,TE
maa,TE
vaadu,TE
40cr,UNI
club,EN
ane,TE
fans,EN
konthamandi,TE
antis,EN
ane,TE
valu,TE
:D,UNI
thank,EN
god,EN
we,EN
will,EN
get,EN
rid,EN
of,EN
these,EN
nonsense,EN
websites,EN
,
<<,UNI
Jon,EN
Snow,EN
>>-------------,UNI
Ram,EN
Charan,UNI
Fan,EN
,
Nara,EN
Rohit,UNI
gadu,TE
cinemalu,EN
eppudu,TE
hall,EN
lone,EN
untai,TE
..,EN
repu,TE
tuntari,TE
release,EN
anta,TE
,
Varanasi,EN
eppudu,TE
??,UNI
https://,UNI
twitter.com/venkatesholeti,UNI
/status/708311984970792961,EN
,
Nenu,TE
nunchunna,TE
place,EN
Edaina,TE
station,EN
aipoddiroo/m\,TE
pic.twitter.com/4RaXLABDQl,UNI
,
Srimanthudu,TE
shivrathri,UNI
spl,UNI
shows,EN
colls,UNI
27L,UNI
full,EN
Run,EN
colls,UNI
lo,EN
add,EN
eppudu,TE
chestharu,TE
ani,TE
adiginaa,TE
adugutharu,TE
pillaa,UNI
fans,EN
,
Dubbing,EN
bokka,TE
,
"""",UNI
Mahesh,UNI
medha,TE
Yedavadam,TE
lo,EN
competition,EN
pedthey,TE
Mega,EN
",",UNI
N,EN
batch,EN
&,UNI
puppy,EN
fans,EN
ki,TE
tie,EN
padela,TE
vundhi,TE
ga,TE
",",UNI
yevadu,TE
taggatledhu,TE
asalu,TE
"""",UNI
,
"""",UNI
@srisahu10,UNI
eppudu,TE
"""""",UNI
enni,TE
saarlu,TE
vinna,TE
same,EN
feel,EN
"""""""",UNI
,
thaman,UNI
skn,UNI
ni,UNI
thosesthe,TE
asalu,TE
stage,EN
ninchi,TE
audience,EN
seat,EN
deggara,TE
padipothadu,TE
ani,TE
cancel,EN
chesera,TE
?,UNI
https://,UNI
mobile.twitter.com/JalapathyG/sta,UNI
tus/711134939282952192,UNI
?,UNI
p,EN
=v,UNI
,
"""",UNI
@iam_prakky,UNI
57k,UNI
na,TE
super,EN
Asalu,TE
ee,TE
roju,TE
match,EN
pettukoni,TE
kuda,TE
".,",UNI
"""",UNI
,
"""",UNI
That,EN
awesome,EN
moment,EN
when,EN
Prabhas,UNI
",",UNI
Rana,EN
",",UNI
Tamanna,UNI
and,EN
Anushka,UNI
laughed,EN
out,EN
loud,EN
by,EN
discussing,EN
our,EN
post,EN
about,EN
HAIRCUT,EN
:D,UNI
,
@alwayscharan4u,UNI
eela,TE
peeta,UNI
brains,EN
ki,UNI
em,EN
telustadi,TE
bro,EN
.,EN
Eella,TE
hero,EN
ki,UNI
constitution,EN
ante,EN
ento,TE
kuda,TE
telidu,UNI
.,EN
Eella,TE
ki,UNI
kapu,UNI
lo,EN
BC,EN
unnarani,TE
telidu,UNI
,
@Nealpeter,UNI
shoot,EN
telidu,UNI
undani,TE
confirmation,EN
vachindi,TE
,
Admin,TE
Why,EN
u,EN
dont,UNI
encourage,EN
our,EN
Bruning,EN
star,EN
Sampurnesh,UNI
Babu,TE
B|Movies,EN
Baahubali,UNI
Records,EN
Badhhalu,TE
kodathadu,UNI
ani,TE
bhayama,UNI
??,UNI
:-P,UNI
:v,UNI
,
@P_S_ANG,UNI
@IamMaheshFan,UNI
@urstrulyMahesh,UNI
@ARMurugadoss,UNI
@ShraddhaKapoor,UNI
telidu,EN
but,EN
shraddha,UNI
best,EN
choice,EN
,
miru,UNI
ekkuva,UNI
ga,UNI
ntr,UNI
ki,UNI
support,EN
chestaru,TE
enduku,TE
mega,EN
family,EN
ki,UNI
anty,TE
ga,UNI
untaru,TE
miku,UNI
mega,EN
family,EN
mida,UNI
jealousy,EN
na,UNI
,
-->,UNI
Bunny,EN
&,UNI
Sruthi,UNI
hasan's,UNI
acting,EN
,
"""",UNI
mana,TE
#Brahmotsavam,UNI
cinema,EN
pi,EN
Mega,EN
fans,EN
",",UNI
N,EN
fans,EN
",",UNI
Prabhas,TE
fans,EN
free,EN
ga,UNI
-ve,UNI
publicity,EN
chestunaru,TE
.,EN
vaala,TE
tweets,EN
ni,UNI
asalu,TE
leka,TE
cheyakandi,TE
"""",UNI
,
Dazzling,EN
Beauty,EN
nisha,UNI
kothari,TE
showcasing,EN
her,EN
milky,EN
cleavage,EN
in,EN
telugu,EN
film,EN
',UNI
telugulo,UNI
..,EN
z,EN
#hot_desi_girls,UNI
http://,UNI
actresspicsgallery.com/dazzling-beaut,UNI
y-nisha-kothari-showcasing-her-milky-cleavage-in-telugu-film-telugulo-naaku-nachani-padam-prema/,UNI
,
Hw,UNI
is,EN
aagadu,TE
movie,EN
friends,EN
?,UNI
,
Nithin's,UNI
SYE,UNI
&,UNI
P1,UNI
Tholiprema,UNI
will,EN
be,EN
the,EN
winners,EN
.,EN
,
@sreeramtej,UNI
naku,TE
telidu,UNI
bro,EN
...,EN
ippude,TE
choostunna,TE
@urstrulyaswin,UNI
@Thisisnirup,UNI
,
@books_thief,UNI
U,EN
R,EN
so,EN
advanced,EN
girl,EN
..,EN
thats,EN
why,EN
I,EN
called,EN
U,EN
TWITTER,EN
QUEEN,EN
..,EN
of,EN
course,EN
naaku,TE
teliyaka,TE
mundu,TE
nunche,TE
;),UNI
,
@pawan_prasanth,UNI
asalu,TE
aaa,UNI
tweet,EN
endi,TE
ooo,UNI
chusava,UNI
bro,EN
???,UNI
,
"""",UNI
Baaboo,TE
@crazydiode,UNI
"""""",UNI
koddi,TE
sepati,TE
mundey,TE
@S_Sivakumar,UNI
gaaru,TE
urvaarukamivabandhana,TE
shlokam,TE
cheppesaaru,TE
.,EN
Intalone,TE
idi,UNI
!,UNI
Abba,EN
!,UNI
9,EN
eppudu,TE
?,UNI
"""""""",UNI
,
@kostha_bidda,UNI
@Harysh_cherry,UNI
bro,EN
vadu,TE
yevado,TE
Naaku,TE
kuda,TE
tag,EN
chesadu,TE
..,EN
,
aaa,UNI
P,EN
edho,UNI
nuvve,UNI
mee,UNI
pebby,UNI
di,UNI
naaku,TE
https://,UNI
twitter.com/naveenrsingh9/,UNI
status/706474288275070977,EN
,
TL,EN
lo,EN
Mahesh,UNI
Fans,EN
nd,UNI
Prabhas,TE
Fans,EN
pithre,UNI
Veshaluuuu,TE
baboiii,UNI
.....,EN
E,EN
pebbi,UNI
Gaadini,TE
Chustunteney,TE
chiraaku,UNI
naaku,TE
Yuck,EN
Thu,EN
...,EN
,
#SardarGabbarSingh,UNI
asalu,TE
sir,EN
vaadu,TE
cowboy,EN
movie,EN
cheyaalsindhiii,TE
..,EN
Okadu,TE
chesaadu,TE
.,EN
tuntari,UNI
dhongo,UNI
..,EN
takkari,UNI
dhongo,UNI
..,EN
Anthe,EN
trend,EN
stop,EN
...,EN
hehe,UNI
.,EN
,
@V6_Suresh,UNI
Ha,EN
visual,EN
lo,EN
just,EN
follow,EN
ayinattu,TE
undi,TE
...,EN
comment,EN
chesada,TE
leda,TE
anedi,TE
pakka,TE
ga,TE
telidu,TE
kada,TE
bro,EN
...,EN
@chvrkraju,UNI
,
@SrilathaV20,UNI
Manam,TE
eppudu,TE
same,EN
ye,EN
,
@IamIVK,UNI
superb,EN
Asalu,TE
.,EN
chala,TE
roju,UNI
la,EN
tarvatha,TE
SRK,UNI
mve,UNI
exciting,EN
ga,UNI
anipinchindi.mv,UNI
kosam,UNI
waiting,EN
chesela,TE
undi,TE
.,EN
evng,UNI
nundi,TE
chustune,UNI
unna,TE
trailer,EN
.,EN
,
appatlo,TE
theatre,EN
lo,EN
chusano,UNI
ledho,EN
telidu,UNI
tv,UNI
lo,EN
chudadam,TE
jarigindi,TE
.,EN
climax,EN
lo,EN
acting,EN
#15yearsformurari,UNI
,
Paathala,UNI
Bhairavi,UNI
movie,EN
ni,TE
remake,EN
chesthe,TE
...,EN
evaru,TE
set,EN
avtharu,TE
hero,EN
and,EN
villan,EN
characters,EN
ki,TE
....,EN
,
ballaya,UNI
kotha,TE
movie,EN
eppudu,TE
......,EN
,
#NTR,UNI
anedi,TE
oka,TE
emotion,EN
Prathi,TE
emotion,EN
ki,TE
oka,TE
end,EN
vuntundi,TE
NTR,UNI
aney,TE
emotion,EN
maatram,TE
eppudu,TE
extend,EN
avthuney,TE
vuntundhi,TE
#JanathaGarage,UNI
#NTR26,UNI
,
Naaku,TE
Nuvvu,UNI
Tappa,TE
Inko,UNI
Tandri,EN
Teledu,TE
Naana,UNI
#Prasthanam,UNI
Seriously,EN
i,EN
cant,EN
come,EN
out,EN
from,EN
the,EN
Trance,EN
This,EN
movie,EN
created,EN
@devakatta,UNI
#Sharwa,UNI
,
@RamCharanFann,UNI
@alwaysBVR,UNI
nenu,TE
vac,UNI
we,EN
came,EN
all,EN
the,EN
way,EN
just,EN
to,EN
meet,EN
you,EN
guys,EN
pls,UNI
contact,EN
9505128888,EN
if,EN
u,EN
want,EN
take,EN
a,EN
picture,EN
!!,UNI
Cheers,EN
thanks,EN
,
Senior,EN
hero,EN
records,EN
antunnaru,TE
ento,TE
...,EN
Boss,EN
cinema,EN
eppudu,TE
vastundi,TE
asalu,TE
,
"""",UNI
Mega,EN
Page,EN
ani,TE
pettuko,UNI
"""",UNI
,
Manakunna,TE
cinema,EN
picchi,TE
ki,TE
ey,TE
language,EN
movies,EN
vadhalakunda,TE
chusesthaam,TE
..,EN
31st,EN
na,TE
Telugu,EN
lo,EN
kuda,TE
release,EN
kaabothundhi,TE
kabatti,TE
mee,TE
kosam,TE
short,EN
review,EN
.,EN
,
@baluadusumilli,UNI
reply,EN
ki,TE
quote,EN
ki,TE
theda,TE
eppudu,TE
telusukuntaav,TE
?,UNI
pic.twitter.com/CTgCvkK5x2,UNI
,
@dd_kajenian,UNI
adi,TE
eppudu,TE
chepparu,TE
!!,UNI
After,EN
marks,EN
realise,UNI
ayyaka,TE
cheptaru,TE
....,EN
,
@dd_kajenian,UNI
yo,EN
pandu,UNI
..,EN
Happy,EN
happy,EN
kani,TE
eppudu,TE
donani,TE
ela,TE
edipinchali,TE
??,UNI
,
Still,EN
surprising,EN
..,EN
edupu,TE
gottu,TE
serials,EN
teese,TE
etv,UNI
asalu,TE
elaa,TE
comedy,EN
serials,EN
only,EN
tiyalanipinchindi,TE
??,UNI
Any,EN
how,EN
I'm,EN
happy,EN
now,EN
:),UNI
,
@item_boyy,UNI
@meghanavirat,UNI
jus,EN
now,EN
digged,EN
our,EN
old,EN
fb,EN
convos,EN
..,EN
Asalu,TE
how,EN
you,EN
know,EN
all,EN
my,EN
clg,EN
friends,EN
friends,EN
!??,UNI
,
online,EN
booking,EN
eppudu,TE
start,EN
avuthundi,TE
,
@iamUpendar,UNI
naaku,TE
anni,TE
nachuthayi,TE
porapatuna,TE
emoji,EN
petaledho,TE
tweet,EN
serious,EN
ga,TE
theeskuntaru,TE
,
Eppudu,TE
chusina,TE
Remake,EN
lena,UNI
konchem,TE
kuda,TE
bore,EN
kottada,TE
update,EN
avvandra,EN
@PawanKalyan,UNI
#RCT,UNI
#CHIRU,UNI
#MEGAFANS,UNI
,
First,EN
Of,EN
All,EN
",",UNI
Hi,EN
Bhayya,TE
!,UNI
Enni,UNI
pages,EN
vachina,TE
",",UNI
u,EN
will,EN
be,EN
our,EN
inspiration,EN
forever,EN
...,EN
oka,TE
vidhanga,UNI
maa,TE
page,EN
start,EN
avvadaniki,TE
reason,EN
meere,UNI
:),UNI
mee,UNI
admins,TE
maa,TE
page,EN
ni,UNI
follow,EN
avtunnara,TE
?,UNI
Any,EN
Suggestions,EN
or,EN
comments,EN
???,UNI
#AskTrollTollywood,UNI
,
@sridhar_heat,UNI
@sivakoratala,UNI
noooo,UNI
.......,EN
naaku,TE
eppatinundo,UNI
fav,UNI
vellu,TE
.....,EN
ey,UNI
movie,EN
hit,EN
ayyi,TE
..,EN
rlz,UNI
Ina,EN
kuda,TE
....,EN
velliddare,TE
,
@ramani0808,UNI
@ms_its_me,UNI
enti,TE
MS,EN
ki,UNI
love,EN
story,EN
vunda,TE
..,EN
na,UNI
raajyam,UNI
lo,EN
naaku,TE
telikunda,TE
inni,UNI
kutrala,TE
,
@NarensTweetz,UNI
soo,UNI
true,EN
severly,EN
overrated,EN
ante,EN
#TheRevenant,UNI
asalu,TE
cinatography,TE
thappa,TE
emi,UNI
undhi,TE
????,UNI
,
@bkrsatish,UNI
#SardaarGabbarSingh,UNI
Audio,EN
Eppudu,TE
bro,EN
?,UNI
,
"""",UNI
@jaipalreddy_27,UNI
@sumandhfm,UNI
naku,TE
Ledu,TE
asalu,TE
.,EN
Maa,TE
family,EN
lo,EN
evaru,TE
Krishna,EN
garu,EN
fans,EN
leru,TE
.,EN
Antha,TE
sr,UNI
",",UNI
ntr,UNI
fans,EN
ye,EN
.,EN
"""",UNI
,
Simhasanam,TE
ki,TE
#Krishna,UNI
garu,TE
director,EN
kakunte,TE
evarythe,TE
bagundedhi,TE
bro,EN
,
trendsetter,EN
for,EN
real,EN
:),UNI
appatlo,TE
krishna,UNI
..,EN
ipudu,TE
Nagarjuna,TE
..,EN
but,EN
konthamandi,TE
peru,TE
ki,TE
trendsetter,EN
antaru,TE
oka,TE
hero,EN
ni,TE
..,EN
:3,UNI
,
E,EN
movie,EN
ki,UNI
collections,EN
ekkuva,UNI
ga,UNI
endhuku,UNI
raledho,TE
?,UNI
gani,TE
keka,TE
movie,EN
asalu,TE
https://,UNI
twitter.com/MoviesUpdatez/,UNI
status/708119756088451072,EN
,
yes,EN
boss,EN
maku,TE
vijayawada,UNI
miraz,UNI
cinemas,EN
theatre,EN
lo,EN
vaatitho,TE
patu,UNI
manam,TE
movie,EN
trailer,EN
vesadu,TE
,
@RC_Devotees,UNI
Nuvu,UNI
Nijam,UNI
ga,UNI
Ram,EN
charan,UNI
fan,EN
vena,UNI
Naaku,TE
doubt,EN
ga,UNI
vundi,TE
charan,UNI
ki,UNI
own,EN
fans,EN
leru,UNI
ani,TE
nuvve,UNI
publicity,EN
chestunnav,TE
Lafoot,UNI
ga,UNI
dobbeyi,UNI
,
debue,UNI
movie,EN
ke,TE
ila,TE
troll,EN
cheydm,UNI
over,EN
bhayya,TE
,
@Sama_Gautham,UNI
@Iam4Prabhas,UNI
@prabhas_ganga,UNI
addede,TE
...,EN
asalu,TE
base,EN
shift,EN
kadu,TE
sami,TE
...,EN
thanakantu,TE
following,EN
thechkunadu,TE
...,EN
kushi,UNI
nundi,TE
...,EN
entidi,TE
,
By,EN
the,EN
way,EN
the,EN
what's,EN
issue,EN
with,EN
balayya,UNI
?,UNI
Edo,TE
case,EN
antunnaru,TE
..,EN
Asalu,TE
what,EN
happened,EN
?,UNI
,
"""",UNI
@babieesravanee,UNI
Ohh,UNI
ok,UNI
ok,UNI
naku,TE
telidu,UNI
"""""",UNI
recent,EN
ga,UNI
follow,EN
avtunna,TE
tanani,TE
..,EN
But,EN
best,EN
handle,EN
for,EN
updates,EN
@UshaVavveti,UNI
"""""""",UNI
,
Watched,EN
Temper,EN
.,EN
Tarak,UNI
Natana,TE
Adbutham,TE
!,UNI
Proved,EN
again,EN
that,EN
he,EN
is,EN
one,EN
of,EN
the,EN
finest,EN
actors,EN
of,EN
Telugu,EN
Cinema,EN
.!,UNI
,
"""",UNI
I,EN
"""",UNI
agree,EN
with,EN
admin's,EN
review,EN
,
Best,EN
thing,EN
about,EN
being,EN
Mahesh,UNI
fan,EN
is,EN
hard,EN
to,EN
pick,EN
one,EN
movie,EN
.,EN
https://,UNI
twitter.com/okkadifanikada,UNI
/status/712165117270433792,UNI
Kondaruntaru,TE
ila,TE
cheppuko,TE
galige,TE
movies,EN
asalu,TE
undav,TE
,
Yendhukooo,UNI
Telidu,UNI
#FB,UNI
lo,EN
Active,EN
Ga,EN
Undalekapothunna,TE
......,EN
#HopeWillBackVerySoon,UNI
....,EN
#PawanKalyan,UNI
#JaiHind,UNI
,
"""",UNI
What's,EN
the,EN
matter,EN
?,UNI
,
Power,EN
Power,EN
PowerStar,UNI
#SardaarGabbarSingh,UNI
asalu,TE
festival,EN
start,EN
aindi,TE
ammaaa,UNI
!,UNI
Raasko,UNI
ra,UNI
sambaaaaa,UNI
https://,UNI
youtu.be/53T8cDk5260,UNI
,
@priyasmilez,UNI
oho,EN
how,EN
my,EN
eh,EN
ne,UNI
doubtuu,UNI
...,EN
i,EN
realised,EN
that,EN
aftr,UNI
tweeting,EN
naku,TE
kuda,TE
telidu,UNI
:P,UNI
,
Naaku,TE
telsi,TE
hero,EN
anti,EN
fans,EN
aey,TE
doing,EN
anukunta,TE
ee,TE
photoshops,EN
but,EN
manchi,TE
fun,EN
le,UNI
irrespective,EN
of,EN
the,EN
hero,EN
,
Ad,EN
""",""",UNI
gabbar,EN
singh,EN
""",""",UNI
tammudu,TE
,
"""",UNI
#NAME?,UNI
?,UNI
#NAME?,UNI
+,UNI
a,EN
que,UNI
hora,UNI
?,UNI
#NAME?,UNI
las,EN
13-Dec,EN
#NAME?,UNI
LEE,EN
EL,EN
TTULO,UNI
SORETA,UNI
.,EN
Abasto,UNI
13,EN
hs,UNI
.,EN
AJJAJAJAJA,UNI
ME,EN
SIGO,UNI
TENTANDO,UNI
NENU,TE
FORRA,EN
"""""""",UNI
,
iam,UNI
very,EN
happy,EN
4my,UNI
dearest,EN
bro,EN
@brahmakadali,UNI
art,EN
drctr,UNI
of,EN
SGS,UNI
ma,EN
bhayya,TE
asalu,TE
wrk,UNI
emovielo,EN
chustaru,UNI
iam,UNI
so,EN
confident,EN
nw,UNI
aftr,UNI
watchng,UNI
trailer,EN
,
"""",UNI
Other,EN
heros,EN
gurunchi,TE
pattichukone,TE
time,EN
ledu,TE
naku,TE
,
Dhairyam,TE
kanna,TE
ntr,UNI
fans,EN
ki,UNI
patience,EN
ekkuva,TE
alavatayindi,TE
,
Srish,UNI
gallu,UNI
beter,EN
bhayaaaa,TE
feel,EN
ayina,TE
vachesdi,TE
...,EN
,
"""",UNI
Present,EN
generation,EN
lo,EN
most,EN
versatile,EN
actor,EN
ante,EN
adhi,TE
one,EN
,
@KiTtu_PSPK,UNI
urike,UNI
ana,TE
a,EN
site,EN
asalu,TE
chadavanu,TE
nenu,TE
,
#Baahubali,UNI
Movie,EN
commences,EN
with,EN
entry,EN
of,EN
valiant,EN
Ramya,UNI
Krishna,EN
;,UNI
,
"""",UNI
Nenu,TE
nammi,UNI
follow,EN
ayye,TE
5,EN
points,EN
:,UNI
Family,EN
",",UNI
Education,EN
",",UNI
Health,EN
",",UNI
Love,EN
",",UNI
Carrier,EN
-->,UNI
#RamCharan,UNI
in,EN
Mallareddy,UNI
Engg,UNI
College,EN
.,EN
pic.twitter.com/8YfDwDU7PP,UNI
"""",UNI
,
@pawan_prasanth,UNI
but,EN
exposing,EN
ayithe,TE
undhi,TE
ga,TE
.,EN
nenu,TE
anindi,TE
endukante,TE
pk,EN
movies,EN
lo,EN
exposing,EN
undadu,TE
asalu,TE
anni,TE
okkaru,TE
annaru,TE
,
RGV,UNI
land,EN
aite,TE
PK,EN
fans,EN
ki,UNI
bandeee,TE
ha,EN
ha,EN
ha,EN
ha,EN
,
@alwayscharan4u,UNI
ROFLooooL,EN
telidu,TE
.,EN
YouTube,EN
lo,EN
dorkite,TE
esa,TE
.,EN
:,UNI
',UNI
D,EN
BTW,EN
see,EN
that,EN
3,EN
videos,EN
too,EN
,
